time: seconds_since_epoche, state (zero_velocity/pass_through/capping), command.linear.x, command.linear.y, command.linear.z, command.angular.x, command.angular.y, command.angular.z, msg.linear.x, msg.linear.y, msg.linear.z, msg.angular.x, msg.angular.y, msg.angular.z
1642508553.84,zero_velocity,0.0,0.0,0.0,0.0,0.0,-0.210526315789,0.0,0.0,0.0,0.0,0.0,-0.210526315789
1642508553.92,zero_velocity,0.0,0.0,0.0,0.0,0.0,-0.210526315789,0.0,0.0,0.0,0.0,0.0,-0.210526315789
1642508553.97,zero_velocity,0.0,0.0,0.0,0.0,0.0,-0.210526315789,0.0,0.0,0.0,0.0,0.0,-0.210526315789
1642508554.05,pass_through,0.04,0.0,0.0,0.0,0.0,-0.210526315789,0.04,0.0,0.0,0.0,0.0,-0.210526315789
1642508554.11,zero_velocity,0.0,0.0,0.0,0.0,0.0,-0.210526315789,0.0,0.0,0.0,0.0,0.0,-0.210526315789
1642508554.18,zero_velocity,0.0,0.0,0.0,0.0,0.0,-0.210526315789,0.0,0.0,0.0,0.0,0.0,-0.210526315789
1642508554.24,zero_velocity,0.0,0.0,0.0,0.0,0.0,-0.210526315789,0.0,0.0,0.0,0.0,0.0,-0.210526315789
1642508554.32,zero_velocity,0.0,0.0,0.0,0.0,0.0,-0.210526315789,0.0,0.0,0.0,0.0,0.0,-0.210526315789
1642508554.39,zero_velocity,0.0,0.0,0.0,0.0,0.0,-0.210526315789,0.0,0.0,0.0,0.0,0.0,-0.210526315789
1642508554.45,zero_velocity,0.0,0.0,0.0,0.0,0.0,-0.210526315789,0.0,0.0,0.0,0.0,0.0,-0.210526315789
1642508554.51,pass_through,0.04,0.0,0.0,0.0,0.0,-0.210526315789,0.04,0.0,0.0,0.0,0.0,-0.210526315789
1642508554.59,pass_through,0.04,0.0,0.0,0.0,0.0,-0.210526315789,0.04,0.0,0.0,0.0,0.0,-0.210526315789
1642508554.66,pass_through,0.04,0.0,0.0,0.0,0.0,-0.210526315789,0.04,0.0,0.0,0.0,0.0,-0.210526315789
1642508554.73,pass_through,0.04,0.0,0.0,0.0,0.0,-0.210526315789,0.04,0.0,0.0,0.0,0.0,-0.210526315789
1642508554.79,pass_through,0.04,0.0,0.0,0.0,0.0,-0.210526315789,0.04,0.0,0.0,0.0,0.0,-0.210526315789
1642508554.84,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642508556.88,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642508561.82,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642508566.88,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642508566.95,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1642508571.99,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642508577.01,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642508577.08,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1642508582.13,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642508582.15,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
