time: seconds_since_epoche, state (zero_velocity/pass_through/capping), command.linear.x, command.linear.y, command.linear.z, command.angular.x, command.angular.y, command.angular.z, msg.linear.x, msg.linear.y, msg.linear.z, msg.angular.x, msg.angular.y, msg.angular.z

1644000349.7,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644000349.72,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.794568531852,0.0,0.0,0.0,0.0,0.0,0.794568531852
1644000349.79,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.792436285349,0.0,0.0,0.0,0.0,0.0,0.792436285349
1644000349.86,pass_through,0.1,0.0,0.0,0.0,0.0,1.09912693579,0.1,0.0,0.0,0.0,0.0,1.09912693579
1644000349.95,pass_through,0.503233949421,0.0,0.0,0.0,0.0,1.46995643302,0.503233949421,0.0,0.0,0.0,0.0,1.46995643302
1644000350.03,pass_through,0.553308747709,0.0,0.0,0.0,0.0,1.47655075839,0.553308747709,0.0,0.0,0.0,0.0,1.47655075839
1644000350.08,pass_through,0.71945117414,0.0,0.0,0.0,0.0,1.47318553975,0.71945117414,0.0,0.0,0.0,0.0,1.47318553975
1644000350.2,pass_through,1.0202319026,0.0,0.0,0.0,0.0,1.4620169558,1.0202319026,0.0,0.0,0.0,0.0,1.4620169558
1644000350.26,pass_through,1.13080185652,0.0,0.0,0.0,0.0,1.47654720093,1.13080185652,0.0,0.0,0.0,0.0,1.47654720093
1644000350.37,pass_through,1.39755570889,0.0,0.0,0.0,0.0,1.53130052014,1.39755570889,0.0,0.0,0.0,0.0,1.53130052014
1644000350.45,pass_through,1.64341008663,0.0,0.0,0.0,0.0,1.49193395489,1.64341008663,0.0,0.0,0.0,0.0,1.49193395489
1644000350.54,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.314,0.0,0.0,0.0,0.0,0.0,0.314
1644000350.6,pass_through,2.0,0.0,0.0,0.0,0.0,1.2304368772,2.0,0.0,0.0,0.0,0.0,1.2304368772
1644000350.68,pass_through,1.75937151909,0.0,0.0,0.0,0.0,1.52936265945,1.75937151909,0.0,0.0,0.0,0.0,1.52936265945
1644000350.77,pass_through,2.0,0.0,0.0,0.0,0.0,1.47924811953,2.0,0.0,0.0,0.0,0.0,1.47924811953
1644000350.87,pass_through,2.0,0.0,0.0,0.0,0.0,1.43464686695,2.0,0.0,0.0,0.0,0.0,1.43464686695
