time: seconds_since_epoche, state (zero_velocity/pass_through/capping), command.linear.x, command.linear.y, command.linear.z, command.angular.x, command.angular.y, command.angular.z, msg.linear.x, msg.linear.y, msg.linear.z, msg.angular.x, msg.angular.y, msg.angular.z

1643999992.99,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643999993.1,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.01275977492,0.0,0.0,0.0,0.0,0.0,1.01275977492
1643999993.16,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.00912634656,0.0,0.0,0.0,0.0,0.0,1.00912634656
1643999993.24,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.20348431248,0.0,0.0,0.0,0.0,0.0,1.20348431248
1643999993.3,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.18684037911,0.0,0.0,0.0,0.0,0.0,1.18684037911
1643999993.38,pass_through,0.260395802362,0.0,0.0,0.0,0.0,1.51808384895,0.260395802362,0.0,0.0,0.0,0.0,1.51808384895
1643999993.51,pass_through,0.40208640188,0.0,0.0,0.0,0.0,1.52196733625,0.40208640188,0.0,0.0,0.0,0.0,1.52196733625
1643999993.55,pass_through,0.733392953873,0.0,0.0,0.0,0.0,1.51852825491,0.733392953873,0.0,0.0,0.0,0.0,1.51852825491
1643999993.63,pass_through,0.88685387373,0.0,0.0,0.0,0.0,1.51336395163,0.88685387373,0.0,0.0,0.0,0.0,1.51336395163
1643999993.71,pass_through,1.06985926628,0.0,0.0,0.0,0.0,1.49358398086,1.06985926628,0.0,0.0,0.0,0.0,1.49358398086
1643999993.83,pass_through,1.08183108568,0.0,0.0,0.0,0.0,1.50129597488,1.08183108568,0.0,0.0,0.0,0.0,1.50129597488
1643999993.98,pass_through,1.17643473148,0.0,0.0,0.0,0.0,1.53960468945,1.17643473148,0.0,0.0,0.0,0.0,1.53960468945
1643999993.98,pass_through,1.2001496315,0.0,0.0,0.0,0.0,1.53539992684,1.2001496315,0.0,0.0,0.0,0.0,1.53539992684
1643999994.05,pass_through,1.21895728111,0.0,0.0,0.0,0.0,1.53477838215,1.21895728111,0.0,0.0,0.0,0.0,1.53477838215
1643999994.13,pass_through,1.29407367706,0.0,0.0,0.0,0.0,1.54229850568,1.29407367706,0.0,0.0,0.0,0.0,1.54229850568
