time: seconds_since_epoche, state (zero_velocity/pass_through/capping), command.linear.x, command.linear.y, command.linear.z, command.angular.x, command.angular.y, command.angular.z, msg.linear.x, msg.linear.y, msg.linear.z, msg.angular.x, msg.angular.y, msg.angular.z

1643997776.29,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643997776.53,zero_velocity,0.0,0.0,0.0,0.0,0.0,-0.998330345377,0.0,0.0,0.0,0.0,0.0,-0.998330345377
1643997776.59,zero_velocity,0.0,0.0,0.0,0.0,0.0,-1.00173156755,0.0,0.0,0.0,0.0,0.0,-1.00173156755
1643997776.7,pass_through,0.504828288686,0.0,0.0,0.0,0.0,-1.57,0.504828288686,0.0,0.0,0.0,0.0,-1.57
1643997776.73,pass_through,0.504774658009,0.0,0.0,0.0,0.0,-1.5022221244,0.504774658009,0.0,0.0,0.0,0.0,-1.5022221244
1643997776.82,pass_through,0.704785048962,0.0,0.0,0.0,0.0,-1.57,0.704785048962,0.0,0.0,0.0,0.0,-1.57
1643997776.88,pass_through,0.867134034634,0.0,0.0,0.0,0.0,-1.53905418095,0.867134034634,0.0,0.0,0.0,0.0,-1.53905418095
1643997776.96,pass_through,0.909169463977,0.0,0.0,0.0,0.0,-1.45559109136,0.909169463977,0.0,0.0,0.0,0.0,-1.45559109136
1643997777.03,pass_through,0.906050102277,0.0,0.0,0.0,0.0,-1.44937395748,0.906050102277,0.0,0.0,0.0,0.0,-1.44937395748
1643997777.14,pass_through,0.903061234253,0.0,0.0,0.0,0.0,-1.34724930688,0.903061234253,0.0,0.0,0.0,0.0,-1.34724930688
1643997777.18,pass_through,0.897438452866,0.0,0.0,0.0,0.0,-1.30090788063,0.897438452866,0.0,0.0,0.0,0.0,-1.30090788063
1643997777.24,pass_through,0.892638043593,0.0,0.0,0.0,0.0,-1.26965133316,0.892638043593,0.0,0.0,0.0,0.0,-1.26965133316
1643997777.32,pass_through,0.883950806535,0.0,0.0,0.0,0.0,-1.23751500581,0.883950806535,0.0,0.0,0.0,0.0,-1.23751500581
1643997777.43,pass_through,0.877245055938,0.0,0.0,0.0,0.0,-1.17673316579,0.877245055938,0.0,0.0,0.0,0.0,-1.17673316579
1643997777.5,pass_through,0.866004765323,0.0,0.0,0.0,0.0,-1.10966093114,0.866004765323,0.0,0.0,0.0,0.0,-1.10966093114
1643997777.57,pass_through,0.857814163764,0.0,0.0,0.0,0.0,-1.07019448657,0.857814163764,0.0,0.0,0.0,0.0,-1.07019448657
1643997777.66,pass_through,0.844438148854,0.0,0.0,0.0,0.0,-1.02045966826,0.844438148854,0.0,0.0,0.0,0.0,-1.02045966826
1643997777.78,pass_through,0.835158249622,0.0,0.0,0.0,0.0,-0.970762379295,0.835158249622,0.0,0.0,0.0,0.0,-0.970762379295
1643997777.79,pass_through,0.820525886848,0.0,0.0,0.0,0.0,-0.927304805705,0.820525886848,0.0,0.0,0.0,0.0,-0.927304805705
1643997777.87,pass_through,0.810916444401,0.0,0.0,0.0,0.0,-0.953683384343,0.810916444401,0.0,0.0,0.0,0.0,-0.953683384343
1643997777.97,pass_through,0.796220237963,0.0,0.0,0.0,0.0,-0.960648544713,0.796220237963,0.0,0.0,0.0,0.0,-0.960648544713
1643997778.02,pass_through,0.786340114405,0.0,0.0,0.0,0.0,-0.88772404219,0.786340114405,0.0,0.0,0.0,0.0,-0.88772404219
1643997778.08,pass_through,0.770856491838,0.0,0.0,0.0,0.0,-0.824587680666,0.770856491838,0.0,0.0,0.0,0.0,-0.824587680666
1643997778.2,pass_through,0.760159197356,0.0,0.0,0.0,0.0,-0.817151556517,0.760159197356,0.0,0.0,0.0,0.0,-0.817151556517
1643997778.27,pass_through,0.744016429671,0.0,0.0,0.0,0.0,-0.821801788932,0.744016429671,0.0,0.0,0.0,0.0,-0.821801788932
1643997778.32,pass_through,0.73313872914,0.0,0.0,0.0,0.0,-0.743864910226,0.73313872914,0.0,0.0,0.0,0.0,-0.743864910226
1643997778.39,pass_through,0.716618125857,0.0,0.0,0.0,0.0,-0.67576233638,0.716618125857,0.0,0.0,0.0,0.0,-0.67576233638
1643997778.47,pass_through,0.705422200898,0.0,0.0,0.0,0.0,-0.641290859047,0.705422200898,0.0,0.0,0.0,0.0,-0.641290859047
1643997778.55,pass_through,0.688739506286,0.0,0.0,0.0,0.0,-0.687850971222,0.688739506286,0.0,0.0,0.0,0.0,-0.687850971222
1643997778.63,pass_through,0.677477966688,0.0,0.0,0.0,0.0,-0.632223399313,0.677477966688,0.0,0.0,0.0,0.0,-0.632223399313
1643997778.71,pass_through,0.660903704042,0.0,0.0,0.0,0.0,-0.63922003539,0.660903704042,0.0,0.0,0.0,0.0,-0.63922003539
1643997778.86,pass_through,0.6499440265,0.0,0.0,0.0,0.0,-0.607471768009,0.6499440265,0.0,0.0,0.0,0.0,-0.607471768009
1643997778.86,pass_through,0.633780865463,0.0,0.0,0.0,0.0,-0.662158700981,0.633780865463,0.0,0.0,0.0,0.0,-0.662158700981
1643997778.95,pass_through,0.623371862113,0.0,0.0,0.0,0.0,-0.709081325876,0.623371862113,0.0,0.0,0.0,0.0,-0.709081325876
1643997779.04,pass_through,0.608171945845,0.0,0.0,0.0,0.0,-0.600001714606,0.608171945845,0.0,0.0,0.0,0.0,-0.600001714606
1643997779.1,pass_through,0.592911766146,0.0,0.0,0.0,0.0,-0.589220222548,0.592911766146,0.0,0.0,0.0,0.0,-0.589220222548
1643997779.17,pass_through,0.582786314442,0.0,0.0,0.0,0.0,-0.552043942903,0.582786314442,0.0,0.0,0.0,0.0,-0.552043942903
1643997779.25,pass_through,0.572749318519,0.0,0.0,0.0,0.0,-0.584657136014,0.572749318519,0.0,0.0,0.0,0.0,-0.584657136014
1643997779.41,pass_through,0.55774241974,0.0,0.0,0.0,0.0,-0.547774189648,0.55774241974,0.0,0.0,0.0,0.0,-0.547774189648
1643997779.46,pass_through,0.542705092114,0.0,0.0,0.0,0.0,-0.482205713925,0.542705092114,0.0,0.0,0.0,0.0,-0.482205713925
1643997779.5,pass_through,0.532779233323,0.0,0.0,0.0,0.0,-0.488674229572,0.532779233323,0.0,0.0,0.0,0.0,-0.488674229572
1643997779.57,pass_through,0.522909595337,0.0,0.0,0.0,0.0,-0.449016586605,0.522909595337,0.0,0.0,0.0,0.0,-0.449016586605
1643997779.63,pass_through,0.508395329141,0.0,0.0,0.0,0.0,-0.475217232453,0.508395329141,0.0,0.0,0.0,0.0,-0.475217232453
1643997779.72,pass_through,0.498875545132,0.0,0.0,0.0,0.0,-0.447763395811,0.498875545132,0.0,0.0,0.0,0.0,-0.447763395811
1643997779.86,pass_through,0.484968844966,0.0,0.0,0.0,0.0,-0.425529163009,0.484968844966,0.0,0.0,0.0,0.0,-0.425529163009
1643997779.86,pass_through,0.475763443008,0.0,0.0,0.0,0.0,-0.36423815081,0.475763443008,0.0,0.0,0.0,0.0,-0.36423815081
1643997779.92,pass_through,0.461912467316,0.0,0.0,0.0,0.0,-0.390570617036,0.461912467316,0.0,0.0,0.0,0.0,-0.390570617036
1643997780.0,pass_through,0.453078960684,0.0,0.0,0.0,0.0,-0.388765609872,0.453078960684,0.0,0.0,0.0,0.0,-0.388765609872
1643997780.08,pass_through,0.440257923589,0.0,0.0,0.0,0.0,-0.366845767528,0.440257923589,0.0,0.0,0.0,0.0,-0.366845767528
1643997780.16,pass_through,0.431824565922,0.0,0.0,0.0,0.0,-0.377507492018,0.431824565922,0.0,0.0,0.0,0.0,-0.377507492018
1643997780.24,pass_through,0.419661890784,0.0,0.0,0.0,0.0,-0.445778925952,0.419661890784,0.0,0.0,0.0,0.0,-0.445778925952
1643997780.31,pass_through,0.411682976036,0.0,0.0,0.0,0.0,-0.4036136348,0.411682976036,0.0,0.0,0.0,0.0,-0.4036136348
1643997780.51,pass_through,0.400038072068,0.0,0.0,0.0,0.0,-0.389495843335,0.400038072068,0.0,0.0,0.0,0.0,-0.389495843335
1643997780.51,pass_through,0.392355524224,0.0,0.0,0.0,0.0,-0.389610105439,0.392355524224,0.0,0.0,0.0,0.0,-0.389610105439
1643997780.59,pass_through,0.380951416617,0.0,0.0,0.0,0.0,-0.380234175607,0.380951416617,0.0,0.0,0.0,0.0,-0.380234175607
1643997780.66,pass_through,0.373532454009,0.0,0.0,0.0,0.0,-0.34270925114,0.373532454009,0.0,0.0,0.0,0.0,-0.34270925114
1643997780.74,pass_through,0.362602701544,0.0,0.0,0.0,0.0,-0.281322145148,0.362602701544,0.0,0.0,0.0,0.0,-0.281322145148
1643997780.8,pass_through,0.355429552821,0.0,0.0,0.0,0.0,-0.286561363622,0.355429552821,0.0,0.0,0.0,0.0,-0.286561363622
1643997780.88,pass_through,0.345079729531,0.0,0.0,0.0,0.0,-0.319345084852,0.345079729531,0.0,0.0,0.0,0.0,-0.319345084852
1643997781.01,pass_through,0.338325867881,0.0,0.0,0.0,0.0,-0.265468826187,0.338325867881,0.0,0.0,0.0,0.0,-0.265468826187
1643997781.03,pass_through,0.328469928814,0.0,0.0,0.0,0.0,-0.36076014587,0.328469928814,0.0,0.0,0.0,0.0,-0.36076014587
1643997781.11,pass_through,0.321987564742,0.0,0.0,0.0,0.0,-0.290181334964,0.321987564742,0.0,0.0,0.0,0.0,-0.290181334964
1643997781.18,pass_through,0.312637515356,0.0,0.0,0.0,0.0,-0.298778911954,0.312637515356,0.0,0.0,0.0,0.0,-0.298778911954
1643997781.28,pass_through,0.306566502599,0.0,0.0,0.0,0.0,-0.322312736786,0.306566502599,0.0,0.0,0.0,0.0,-0.322312736786
