time: seconds_since_epoche, state (zero_velocity/pass_through/capping), command.linear.x, command.linear.y, command.linear.z, command.angular.x, command.angular.y, command.angular.z, msg.linear.x, msg.linear.y, msg.linear.z, msg.angular.x, msg.angular.y, msg.angular.z

1643996691.82,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643996691.91,zero_velocity,0.0,0.0,0.0,0.0,0.0,-1.00316370837,0.0,0.0,0.0,0.0,0.0,-1.00316370837
1643996691.98,zero_velocity,0.0,0.0,0.0,0.0,0.0,-1.01318837889,0.0,0.0,0.0,0.0,0.0,-1.01318837889
1643996692.07,zero_velocity,0.0,0.0,0.0,0.0,0.0,-1.49061694321,0.0,0.0,0.0,0.0,0.0,-1.49061694321
1643996692.26,zero_velocity,0.0,0.0,0.0,0.0,0.0,-1.36124283364,0.0,0.0,0.0,0.0,0.0,-1.36124283364
1643996692.26,zero_velocity,0.0,0.0,0.0,0.0,0.0,-1.41321947048,0.0,0.0,0.0,0.0,0.0,-1.41321947048
1643996692.3,pass_through,0.496723480988,0.0,0.0,0.0,0.0,-1.57,0.496723480988,0.0,0.0,0.0,0.0,-1.57
1643996692.39,pass_through,0.496694275877,0.0,0.0,0.0,0.0,-1.57,0.496694275877,0.0,0.0,0.0,0.0,-1.57
1643996692.47,pass_through,0.833063304424,0.0,0.0,0.0,0.0,-1.52289784883,0.833063304424,0.0,0.0,0.0,0.0,-1.52289784883
1643996692.55,pass_through,1.00298011303,0.0,0.0,0.0,0.0,-1.57,1.00298011303,0.0,0.0,0.0,0.0,-1.57
1643996692.64,pass_through,1.18260663748,0.0,0.0,0.0,0.0,-1.57,1.18260663748,0.0,0.0,0.0,0.0,-1.57
1643996692.73,pass_through,1.46655863523,0.0,0.0,0.0,0.0,-1.57,1.46655863523,0.0,0.0,0.0,0.0,-1.57
1643996692.81,pass_through,1.62441027164,0.0,0.0,0.0,0.0,-1.57,1.62441027164,0.0,0.0,0.0,0.0,-1.57
1643996692.88,pass_through,1.89957368374,0.0,0.0,0.0,0.0,-1.57,1.89957368374,0.0,0.0,0.0,0.0,-1.57
1643996692.97,pass_through,2.0,0.0,0.0,0.0,0.0,-1.57,2.0,0.0,0.0,0.0,0.0,-1.57
1643996693.05,pass_through,2.0,0.0,0.0,0.0,0.0,-1.57,2.0,0.0,0.0,0.0,0.0,-1.57
1643996693.23,pass_through,2.0,0.0,0.0,0.0,0.0,-1.54245715442,2.0,0.0,0.0,0.0,0.0,-1.54245715442
1643996693.23,pass_through,2.0,0.0,0.0,0.0,0.0,-1.54589704514,2.0,0.0,0.0,0.0,0.0,-1.54589704514
1643996693.31,pass_through,2.0,0.0,0.0,0.0,0.0,-1.44496738183,2.0,0.0,0.0,0.0,0.0,-1.44496738183
1643996693.39,pass_through,2.0,0.0,0.0,0.0,0.0,-1.35961656269,2.0,0.0,0.0,0.0,0.0,-1.35961656269
1643996693.46,pass_through,2.0,0.0,0.0,0.0,0.0,-1.2419390568,2.0,0.0,0.0,0.0,0.0,-1.2419390568
1643996693.56,pass_through,2.0,0.0,0.0,0.0,0.0,-1.2459694122,2.0,0.0,0.0,0.0,0.0,-1.2459694122
1643996693.64,pass_through,2.0,0.0,0.0,0.0,0.0,-1.1477365022,2.0,0.0,0.0,0.0,0.0,-1.1477365022
1643996693.74,pass_through,2.0,0.0,0.0,0.0,0.0,-1.11335886102,2.0,0.0,0.0,0.0,0.0,-1.11335886102
1643996693.78,pass_through,1.99469108602,0.0,0.0,0.0,0.0,-1.0673760394,1.99469108602,0.0,0.0,0.0,0.0,-1.0673760394
1643996693.87,pass_through,1.98217983687,0.0,0.0,0.0,0.0,-1.0417991593,1.98217983687,0.0,0.0,0.0,0.0,-1.0417991593
1643996693.93,pass_through,1.94809557833,0.0,0.0,0.0,0.0,-0.991047002642,1.94809557833,0.0,0.0,0.0,0.0,-0.991047002642
1643996694.02,pass_through,1.92699830903,0.0,0.0,0.0,0.0,-0.971224599637,1.92699830903,0.0,0.0,0.0,0.0,-0.971224599637
1643996694.14,pass_through,1.89304844568,0.0,0.0,0.0,0.0,-0.922752688057,1.89304844568,0.0,0.0,0.0,0.0,-0.922752688057
1643996694.19,pass_through,1.86947704812,0.0,0.0,0.0,0.0,-0.873599058954,1.86947704812,0.0,0.0,0.0,0.0,-0.873599058954
1643996694.28,pass_through,1.83942168534,0.0,0.0,0.0,0.0,-0.848679752601,1.83942168534,0.0,0.0,0.0,0.0,-0.848679752601
1643996694.35,pass_through,1.80680530794,0.0,0.0,0.0,0.0,-0.784613944857,1.80680530794,0.0,0.0,0.0,0.0,-0.784613944857
1643996694.44,pass_through,1.76765983655,0.0,0.0,0.0,0.0,-0.746013936495,1.76765983655,0.0,0.0,0.0,0.0,-0.746013936495
1643996694.52,pass_through,1.74118641214,0.0,0.0,0.0,0.0,-0.767255526091,1.74118641214,0.0,0.0,0.0,0.0,-0.767255526091
1643996694.59,pass_through,1.70065475578,0.0,0.0,0.0,0.0,-0.692428642072,1.70065475578,0.0,0.0,0.0,0.0,-0.692428642072
1643996694.69,pass_through,1.67388803814,0.0,0.0,0.0,0.0,-0.662262687432,1.67388803814,0.0,0.0,0.0,0.0,-0.662262687432
