time: seconds_since_epoche, state (zero_velocity/pass_through/capping), command.linear.x, command.linear.y, command.linear.z, command.angular.x, command.angular.y, command.angular.z, msg.linear.x, msg.linear.y, msg.linear.z, msg.angular.x, msg.angular.y, msg.angular.z

1643995765.25,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643995765.46,pass_through,0.500008586902,0.0,0.0,0.0,0.0,-0.16038132481,0.500008586902,0.0,0.0,0.0,0.0,-0.16038132481
1643995765.54,pass_through,0.500008539514,0.0,0.0,0.0,0.0,-0.0558726986208,0.500008539514,0.0,0.0,0.0,0.0,-0.0558726986208
1643995765.61,pass_through,0.69955516073,0.0,0.0,0.0,0.0,-0.0601914483858,0.69955516073,0.0,0.0,0.0,0.0,-0.0601914483858
1643995765.67,pass_through,0.684489509959,0.0,0.0,0.0,0.0,-0.0932408567322,0.684489509959,0.0,0.0,0.0,0.0,-0.0932408567322
1643995765.75,pass_through,0.663824839427,0.0,0.0,0.0,0.0,-0.125825859214,0.663824839427,0.0,0.0,0.0,0.0,-0.125825859214
1643995765.89,pass_through,0.650421554138,0.0,0.0,0.0,0.0,-0.117398172225,0.650421554138,0.0,0.0,0.0,0.0,-0.117398172225
1643995765.93,pass_through,0.637229632042,0.0,0.0,0.0,0.0,-0.11059373578,0.637229632042,0.0,0.0,0.0,0.0,-0.11059373578
1643995766.01,pass_through,0.617566235721,0.0,0.0,0.0,0.0,-0.117531209792,0.617566235721,0.0,0.0,0.0,0.0,-0.117531209792
1643995766.08,pass_through,0.604666470686,0.0,0.0,0.0,0.0,-0.0408100564229,0.604666470686,0.0,0.0,0.0,0.0,-0.0408100564229
1643995766.15,pass_through,0.58615123412,0.0,0.0,0.0,0.0,-0.0878506977307,0.58615123412,0.0,0.0,0.0,0.0,-0.0878506977307
1643995766.22,pass_through,0.573902012626,0.0,0.0,0.0,0.0,-0.0757265515429,0.573902012626,0.0,0.0,0.0,0.0,-0.0757265515429
1643995766.28,pass_through,0.556615811268,0.0,0.0,0.0,0.0,-0.0290223289477,0.556615811268,0.0,0.0,0.0,0.0,-0.0290223289477
1643995766.4,pass_through,0.54515719245,0.0,0.0,0.0,0.0,-0.100407003964,0.54515719245,0.0,0.0,0.0,0.0,-0.100407003964
1643995766.45,pass_through,0.528473542125,0.0,0.0,0.0,0.0,-0.0600000583371,0.528473542125,0.0,0.0,0.0,0.0,-0.0600000583371
1643995766.52,pass_through,0.517495105838,0.0,0.0,0.0,0.0,-0.0972569282902,0.517495105838,0.0,0.0,0.0,0.0,-0.0972569282902
1643995766.6,pass_through,0.501623424196,0.0,0.0,0.0,0.0,-0.102843522633,0.501623424196,0.0,0.0,0.0,0.0,-0.102843522633
1643995766.68,pass_through,0.491347712519,0.0,0.0,0.0,0.0,-0.111116885747,0.491347712519,0.0,0.0,0.0,0.0,-0.111116885747
1643995766.72,pass_through,0.476084814906,0.0,0.0,0.0,0.0,-0.0943670380664,0.476084814906,0.0,0.0,0.0,0.0,-0.0943670380664
1643995766.89,pass_through,0.464299852405,0.0,0.0,0.0,0.0,0.0,0.464299852405,0.0,0.0,0.0,0.0,0.0
1643995766.95,pass_through,0.452132785702,0.0,0.0,0.0,0.0,-0.110141761209,0.452132785702,0.0,0.0,0.0,0.0,-0.110141761209
1643995766.96,pass_through,0.442534620232,0.0,0.0,0.0,0.0,0.0,0.442534620232,0.0,0.0,0.0,0.0,0.0
1643995767.04,pass_through,0.42875029567,0.0,0.0,0.0,0.0,0.0,0.42875029567,0.0,0.0,0.0,0.0,0.0
1643995767.13,pass_through,0.4199522163,0.0,0.0,0.0,0.0,0.0,0.4199522163,0.0,0.0,0.0,0.0,0.0
1643995767.21,pass_through,0.40523060843,0.0,0.0,0.0,0.0,0.0,0.40523060843,0.0,0.0,0.0,0.0,0.0
1643995767.3,pass_through,0.398712512262,0.0,0.0,0.0,0.0,0.0,0.398712512262,0.0,0.0,0.0,0.0,0.0
1643995767.42,pass_through,0.386561451639,0.0,0.0,0.0,0.0,0.0,0.386561451639,0.0,0.0,0.0,0.0,0.0
1643995767.5,pass_through,0.378660570354,0.0,0.0,0.0,0.0,0.0,0.378660570354,0.0,0.0,0.0,0.0,0.0
