time: seconds_since_epoche, state (zero_velocity/pass_through/capping), command.linear.x, command.linear.y, command.linear.z, command.angular.x, command.angular.y, command.angular.z, msg.linear.x, msg.linear.y, msg.linear.z, msg.angular.x, msg.angular.y, msg.angular.z

1643995469.64,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643995469.8,zero_velocity,0.0,0.0,0.0,0.0,0.0,-1.01176944096,0.0,0.0,0.0,0.0,0.0,-1.01176944096
1643995469.87,zero_velocity,0.0,0.0,0.0,0.0,0.0,-1.00141248317,0.0,0.0,0.0,0.0,0.0,-1.00141248317
1643995469.95,pass_through,0.504145863932,0.0,0.0,0.0,0.0,-1.57,0.504145863932,0.0,0.0,0.0,0.0,-1.57
1643995470.02,pass_through,0.503714934224,0.0,0.0,0.0,0.0,-1.57,0.503714934224,0.0,0.0,0.0,0.0,-1.57
1643995470.09,pass_through,0.606090866029,0.0,0.0,0.0,0.0,-1.57,0.606090866029,0.0,0.0,0.0,0.0,-1.57
1643995470.24,pass_through,0.971085011959,0.0,0.0,0.0,0.0,-1.57,0.971085011959,0.0,0.0,0.0,0.0,-1.57
1643995470.25,pass_through,1.09189391136,0.0,0.0,0.0,0.0,-1.57,1.09189391136,0.0,0.0,0.0,0.0,-1.57
1643995470.32,pass_through,1.11052459478,0.0,0.0,0.0,0.0,-1.57,1.11052459478,0.0,0.0,0.0,0.0,-1.57
1643995470.41,pass_through,1.44821697474,0.0,0.0,0.0,0.0,-1.57,1.44821697474,0.0,0.0,0.0,0.0,-1.57
1643995470.47,pass_through,1.51233507267,0.0,0.0,0.0,0.0,-1.57,1.51233507267,0.0,0.0,0.0,0.0,-1.57
1643995470.56,pass_through,1.51771856783,0.0,0.0,0.0,0.0,-1.57,1.51771856783,0.0,0.0,0.0,0.0,-1.57
1643995470.61,pass_through,1.52315842712,0.0,0.0,0.0,0.0,-1.52192422641,1.52315842712,0.0,0.0,0.0,0.0,-1.52192422641
1643995470.77,pass_through,1.52533033892,0.0,0.0,0.0,0.0,-1.52123963883,1.52533033892,0.0,0.0,0.0,0.0,-1.52123963883
1643995470.78,pass_through,1.52524287486,0.0,0.0,0.0,0.0,-1.45544663479,1.52524287486,0.0,0.0,0.0,0.0,-1.45544663479
1643995470.86,pass_through,1.52245779344,0.0,0.0,0.0,0.0,-1.35946142699,1.52245779344,0.0,0.0,0.0,0.0,-1.35946142699
1643995470.94,pass_through,1.51548313724,0.0,0.0,0.0,0.0,-1.28615415473,1.51548313724,0.0,0.0,0.0,0.0,-1.28615415473
1643995471.02,pass_through,1.50846140583,0.0,0.0,0.0,0.0,-1.29795903658,1.50846140583,0.0,0.0,0.0,0.0,-1.29795903658
1643995471.11,pass_through,1.49398158118,0.0,0.0,0.0,0.0,-1.1615762831,1.49398158118,0.0,0.0,0.0,0.0,-1.1615762831
1643995471.2,pass_through,1.48264639805,0.0,0.0,0.0,0.0,-1.07388106848,1.48264639805,0.0,0.0,0.0,0.0,-1.07388106848
1643995471.29,pass_through,1.46389670026,0.0,0.0,0.0,0.0,-1.0367897375,1.46389670026,0.0,0.0,0.0,0.0,-1.0367897375
1643995471.34,pass_through,1.44941501128,0.0,0.0,0.0,0.0,-0.950609828547,1.44941501128,0.0,0.0,0.0,0.0,-0.950609828547
1643995471.42,pass_through,1.42496119251,0.0,0.0,0.0,0.0,-0.90267144404,1.42496119251,0.0,0.0,0.0,0.0,-0.90267144404
