time: seconds_since_epoche, state (zero_velocity/pass_through/capping), command.linear.x, command.linear.y, command.linear.z, command.angular.x, command.angular.y, command.angular.z, msg.linear.x, msg.linear.y, msg.linear.z, msg.angular.x, msg.angular.y, msg.angular.z

1643997138.68,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643997138.88,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.906560319329,0.0,0.0,0.0,0.0,0.0,0.906560319329
1643997139.0,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.900222530907,0.0,0.0,0.0,0.0,0.0,0.900222530907
1643997139.01,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.13006836254,0.0,0.0,0.0,0.0,0.0,1.13006836254
1643997139.09,pass_through,0.499673060258,0.0,0.0,0.0,0.0,1.49655850988,0.499673060258,0.0,0.0,0.0,0.0,1.49655850988
1643997139.17,pass_through,0.49934439658,0.0,0.0,0.0,0.0,1.51158470279,0.49934439658,0.0,0.0,0.0,0.0,1.51158470279
1643997139.25,pass_through,0.87777146697,0.0,0.0,0.0,0.0,1.50774905255,0.87777146697,0.0,0.0,0.0,0.0,1.50774905255
1643997139.33,pass_through,0.999605208635,0.0,0.0,0.0,0.0,1.53627986707,0.999605208635,0.0,0.0,0.0,0.0,1.53627986707
1643997139.44,pass_through,1.00470666885,0.0,0.0,0.0,0.0,1.53513108479,1.00470666885,0.0,0.0,0.0,0.0,1.53513108479
1643997139.53,pass_through,0.856863526796,0.0,0.0,0.0,0.0,1.51010135023,0.856863526796,0.0,0.0,0.0,0.0,1.51010135023
1643997139.58,pass_through,1.05247125408,0.0,0.0,0.0,0.0,1.51934142539,1.05247125408,0.0,0.0,0.0,0.0,1.51934142539
1643997139.67,pass_through,1.02761939764,0.0,0.0,0.0,0.0,1.51132715426,1.02761939764,0.0,0.0,0.0,0.0,1.51132715426
1643997139.73,pass_through,1.07749037668,0.0,0.0,0.0,0.0,1.49361812491,1.07749037668,0.0,0.0,0.0,0.0,1.49361812491
1643997139.81,pass_through,1.09432130616,0.0,0.0,0.0,0.0,1.50575449642,1.09432130616,0.0,0.0,0.0,0.0,1.50575449642
1643997139.91,pass_through,1.29256219231,0.0,0.0,0.0,0.0,1.52041817389,1.29256219231,0.0,0.0,0.0,0.0,1.52041817389
1643997140.04,pass_through,1.47736646818,0.0,0.0,0.0,0.0,1.54417423248,1.47736646818,0.0,0.0,0.0,0.0,1.54417423248
1643997140.08,pass_through,1.48340093221,0.0,0.0,0.0,0.0,1.54143185415,1.48340093221,0.0,0.0,0.0,0.0,1.54143185415
1643997140.15,pass_through,1.48682758107,0.0,0.0,0.0,0.0,1.50464110324,1.48682758107,0.0,0.0,0.0,0.0,1.50464110324
1643997140.23,pass_through,1.49033195807,0.0,0.0,0.0,0.0,1.50975441983,1.49033195807,0.0,0.0,0.0,0.0,1.50975441983
1643997140.31,pass_through,1.49067954475,0.0,0.0,0.0,0.0,1.48262433956,1.49067954475,0.0,0.0,0.0,0.0,1.48262433956
1643997140.39,pass_through,1.48956819555,0.0,0.0,0.0,0.0,1.41598457035,1.48956819555,0.0,0.0,0.0,0.0,1.41598457035
1643997140.55,pass_through,1.48451020459,0.0,0.0,0.0,0.0,1.35128191647,1.48451020459,0.0,0.0,0.0,0.0,1.35128191647
1643997140.55,pass_through,1.47538364316,0.0,0.0,0.0,0.0,1.30064434855,1.47538364316,0.0,0.0,0.0,0.0,1.30064434855
1643997140.63,pass_through,1.46728551251,0.0,0.0,0.0,0.0,1.22421817428,1.46728551251,0.0,0.0,0.0,0.0,1.22421817428
1643997140.7,pass_through,1.45243811597,0.0,0.0,0.0,0.0,1.17045893117,1.45243811597,0.0,0.0,0.0,0.0,1.17045893117
1643997140.78,pass_through,1.44024619747,0.0,0.0,0.0,0.0,1.13979817089,1.44024619747,0.0,0.0,0.0,0.0,1.13979817089
1643997140.85,pass_through,1.42446870617,0.0,0.0,0.0,0.0,1.07505537008,1.42446870617,0.0,0.0,0.0,0.0,1.07505537008
1643997140.92,pass_through,1.40570267569,0.0,0.0,0.0,0.0,1.0354185009,1.40570267569,0.0,0.0,0.0,0.0,1.0354185009
1643997141.06,pass_through,1.38162560543,0.0,0.0,0.0,0.0,0.941770613068,1.38162560543,0.0,0.0,0.0,0.0,0.941770613068
1643997141.08,pass_through,1.36446007721,0.0,0.0,0.0,0.0,0.878140762731,1.36446007721,0.0,0.0,0.0,0.0,0.878140762731
1643997141.16,pass_through,1.33724940581,0.0,0.0,0.0,0.0,0.823808431123,1.33724940581,0.0,0.0,0.0,0.0,0.823808431123
1643997141.23,pass_through,1.31841158156,0.0,0.0,0.0,0.0,0.832821200019,1.31841158156,0.0,0.0,0.0,0.0,0.832821200019
1643997141.3,pass_through,1.2953784781,0.0,0.0,0.0,0.0,0.75195331975,1.2953784781,0.0,0.0,0.0,0.0,0.75195331975
1643997141.38,pass_through,1.27043568472,0.0,0.0,0.0,0.0,0.720391747073,1.27043568472,0.0,0.0,0.0,0.0,0.720391747073
1643997141.47,pass_through,1.25085914399,0.0,0.0,0.0,0.0,0.661652931916,1.25085914399,0.0,0.0,0.0,0.0,0.661652931916
1643997141.59,pass_through,1.22114333809,0.0,0.0,0.0,0.0,0.693954737814,1.22114333809,0.0,0.0,0.0,0.0,0.693954737814
1643997141.63,pass_through,1.19117450677,0.0,0.0,0.0,0.0,0.606050613554,1.19117450677,0.0,0.0,0.0,0.0,0.606050613554
1643997141.69,pass_through,1.17105808596,0.0,0.0,0.0,0.0,0.638170719021,1.17105808596,0.0,0.0,0.0,0.0,0.638170719021
1643997141.76,pass_through,1.14148390756,0.0,0.0,0.0,0.0,0.538903173145,1.14148390756,0.0,0.0,0.0,0.0,0.538903173145
1643997141.83,pass_through,1.12137032949,0.0,0.0,0.0,0.0,0.569521461537,1.12137032949,0.0,0.0,0.0,0.0,0.569521461537
1643997141.9,pass_through,1.08889418691,0.0,0.0,0.0,0.0,0.518773721896,1.08889418691,0.0,0.0,0.0,0.0,0.518773721896
1643997141.97,pass_through,1.07194455622,0.0,0.0,0.0,0.0,0.509391320254,1.07194455622,0.0,0.0,0.0,0.0,0.509391320254
1643997142.14,capping,66.0105584463,66.0105584463,66.0105584463,0.0,0.0,30.913186512,1.04285536442,0.0,0.0,0.0,0.0,0.48837614988
1643997142.14,pass_through,1.02378969787,0.0,0.0,0.0,0.0,0.433084782676,1.02378969787,0.0,0.0,0.0,0.0,0.433084782676
1643997142.19,pass_through,0.994048615676,0.0,0.0,0.0,0.0,0.397975168228,0.994048615676,0.0,0.0,0.0,0.0,0.397975168228
1643997142.26,pass_through,0.974663027376,0.0,0.0,0.0,0.0,0.359473591855,0.974663027376,0.0,0.0,0.0,0.0,0.359473591855
1643997142.32,pass_through,0.947256454868,0.0,0.0,0.0,0.0,0.407661014482,0.947256454868,0.0,0.0,0.0,0.0,0.407661014482
1643997142.39,pass_through,0.938209051087,0.0,0.0,0.0,0.0,0.440205760692,0.938209051087,0.0,0.0,0.0,0.0,0.440205760692
1643997142.46,pass_through,0.90252641731,0.0,0.0,0.0,0.0,0.367849238609,0.90252641731,0.0,0.0,0.0,0.0,0.367849238609
1643997142.54,pass_through,0.885067057641,0.0,0.0,0.0,0.0,0.337688124494,0.885067057641,0.0,0.0,0.0,0.0,0.337688124494
1643997142.61,pass_through,0.859781078728,0.0,0.0,0.0,0.0,0.40335639527,0.859781078728,0.0,0.0,0.0,0.0,0.40335639527
1643997142.82,pass_through,0.847912315055,0.0,0.0,0.0,0.0,0.404785579757,0.847912315055,0.0,0.0,0.0,0.0,0.404785579757
1643997142.82,pass_through,0.818860920428,0.0,0.0,0.0,0.0,0.298795916532,0.818860920428,0.0,0.0,0.0,0.0,0.298795916532
1643997142.84,pass_through,0.802548638273,0.0,0.0,0.0,0.0,0.390291803762,0.802548638273,0.0,0.0,0.0,0.0,0.390291803762
1643997142.93,pass_through,0.783418329324,0.0,0.0,0.0,0.0,0.321772913682,0.783418329324,0.0,0.0,0.0,0.0,0.321772913682
1643997143.0,pass_through,0.76396802588,0.0,0.0,0.0,0.0,0.281466314667,0.76396802588,0.0,0.0,0.0,0.0,0.281466314667
1643997143.06,pass_through,0.741430193011,0.0,0.0,0.0,0.0,0.328103311752,0.741430193011,0.0,0.0,0.0,0.0,0.328103311752
1643997143.14,pass_through,0.726938759364,0.0,0.0,0.0,0.0,0.229708516284,0.726938759364,0.0,0.0,0.0,0.0,0.229708516284
1643997143.25,pass_through,0.709578436125,0.0,0.0,0.0,0.0,0.314920790886,0.709578436125,0.0,0.0,0.0,0.0,0.314920790886
1643997143.35,capping,61.6193677117,61.6193677117,61.6193677117,0.0,0.0,18.038742562,0.695512626362,0.0,0.0,0.0,0.0,0.203607626651
1643997143.42,capping,61.3561325532,61.3561325532,61.3561325532,0.0,0.0,19.2721793496,0.670596397067,0.0,0.0,0.0,0.0,0.210636712219
1643997143.51,capping,61.0442319852,61.0442319852,61.0442319852,0.0,0.0,23.2050683361,0.690904025498,0.0,0.0,0.0,0.0,0.262637019157
1643997143.59,capping,60.7422406635,60.7422406635,60.7422406635,0.0,0.0,17.3646039152,0.611222533732,0.0,0.0,0.0,0.0,0.174732395222
1643997143.75,pass_through,0.55005359477,0.0,0.0,0.0,0.0,0.0,0.55005359477,0.0,0.0,0.0,0.0,0.0
1643997143.76,pass_through,0.49009164441,0.0,0.0,0.0,0.0,0.0,0.49009164441,0.0,0.0,0.0,0.0,0.0
1643997143.83,pass_through,0.451231011996,0.0,0.0,0.0,0.0,0.0,0.451231011996,0.0,0.0,0.0,0.0,0.0
1643997143.89,pass_through,0.418824817099,0.0,0.0,0.0,0.0,0.0,0.418824817099,0.0,0.0,0.0,0.0,0.0
1643997143.96,pass_through,0.40758867038,0.0,0.0,0.0,0.0,-0.295351091184,0.40758867038,0.0,0.0,0.0,0.0,-0.295351091184
1643997144.02,pass_through,0.396753363229,0.0,0.0,0.0,0.0,-0.216446121617,0.396753363229,0.0,0.0,0.0,0.0,-0.216446121617
1643997144.11,pass_through,0.389316492867,0.0,0.0,0.0,0.0,-0.196407347855,0.389316492867,0.0,0.0,0.0,0.0,-0.196407347855
1643997144.18,pass_through,0.379111836741,0.0,0.0,0.0,0.0,-0.22855021236,0.379111836741,0.0,0.0,0.0,0.0,-0.22855021236
1643997144.25,pass_through,0.367002620189,0.0,0.0,0.0,0.0,-0.240941246089,0.367002620189,0.0,0.0,0.0,0.0,-0.240941246089
1643997144.31,pass_through,0.356485429509,0.0,0.0,0.0,0.0,-0.239020531115,0.356485429509,0.0,0.0,0.0,0.0,-0.239020531115
1643997144.39,pass_through,0.349546658741,0.0,0.0,0.0,0.0,-0.282237236437,0.349546658741,0.0,0.0,0.0,0.0,-0.282237236437
1643997144.48,pass_through,0.339329641814,0.0,0.0,0.0,0.0,-0.203399665262,0.339329641814,0.0,0.0,0.0,0.0,-0.203399665262
1643997144.54,pass_through,0.332677476579,0.0,0.0,0.0,0.0,-0.223230721331,0.332677476579,0.0,0.0,0.0,0.0,-0.223230721331
1643997144.62,pass_through,0.322913580693,0.0,0.0,0.0,0.0,-0.250302936784,0.322913580693,0.0,0.0,0.0,0.0,-0.250302936784
1643997144.74,pass_through,0.316626288564,0.0,0.0,0.0,0.0,-0.26397069691,0.316626288564,0.0,0.0,0.0,0.0,-0.26397069691
1643997144.81,pass_through,0.307061919678,0.0,0.0,0.0,0.0,-0.226302346901,0.307061919678,0.0,0.0,0.0,0.0,-0.226302346901
