time: seconds_since_epoche, state (zero_velocity/pass_through/capping), command.linear.x, command.linear.y, command.linear.z, command.angular.x, command.angular.y, command.angular.z, msg.linear.x, msg.linear.y, msg.linear.z, msg.angular.x, msg.angular.y, msg.angular.z

1643999429.93,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643999430.02,pass_through,0.50021653116,0.0,0.0,0.0,0.0,-1.00256650499,0.50021653116,0.0,0.0,0.0,0.0,-1.00256650499
1643999430.09,pass_through,0.500225335141,0.0,0.0,0.0,0.0,-0.992879519705,0.500225335141,0.0,0.0,0.0,0.0,-0.992879519705
1643999430.23,pass_through,0.909422785044,0.0,0.0,0.0,0.0,-0.872009426355,0.909422785044,0.0,0.0,0.0,0.0,-0.872009426355
1643999430.3,pass_through,0.959220409393,0.0,0.0,0.0,0.0,-1.01121076569,0.959220409393,0.0,0.0,0.0,0.0,-1.01121076569
1643999430.4,pass_through,1.28101283312,0.0,0.0,0.0,0.0,-1.01202863734,1.28101283312,0.0,0.0,0.0,0.0,-1.01202863734
1643999430.46,pass_through,1.43527245522,0.0,0.0,0.0,0.0,-1.39052547605,1.43527245522,0.0,0.0,0.0,0.0,-1.39052547605
1643999430.54,pass_through,1.5381667614,0.0,0.0,0.0,0.0,-1.27575514442,1.5381667614,0.0,0.0,0.0,0.0,-1.27575514442
1643999430.61,pass_through,1.71577429771,0.0,0.0,0.0,0.0,-1.3221143572,1.71577429771,0.0,0.0,0.0,0.0,-1.3221143572
1643999430.69,pass_through,2.0,0.0,0.0,0.0,0.0,-1.20463608968,2.0,0.0,0.0,0.0,0.0,-1.20463608968
1643999430.8,pass_through,2.0,0.0,0.0,0.0,0.0,-1.21025216755,2.0,0.0,0.0,0.0,0.0,-1.21025216755
1643999430.91,pass_through,2.0,0.0,0.0,0.0,0.0,-1.10841815898,2.0,0.0,0.0,0.0,0.0,-1.10841815898
