time: seconds_since_epoche, state (zero_velocity/pass_through/capping), command.linear.x, command.linear.y, command.linear.z, command.angular.x, command.angular.y, command.angular.z, msg.linear.x, msg.linear.y, msg.linear.z, msg.angular.x, msg.angular.y, msg.angular.z

1643997081.77,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643997081.79,pass_through,0.500146865073,0.0,0.0,0.0,0.0,0.792321174577,0.500146865073,0.0,0.0,0.0,0.0,0.792321174577
1643997081.92,pass_through,0.500146892969,0.0,0.0,0.0,0.0,0.81525399183,0.500146892969,0.0,0.0,0.0,0.0,0.81525399183
1643997081.97,pass_through,0.878415375948,0.0,0.0,0.0,0.0,0.788737416518,0.878415375948,0.0,0.0,0.0,0.0,0.788737416518
1643997082.03,pass_through,0.942563086748,0.0,0.0,0.0,0.0,0.698046398665,0.942563086748,0.0,0.0,0.0,0.0,0.698046398665
1643997082.1,pass_through,1.23810660839,0.0,0.0,0.0,0.0,0.665886303312,1.23810660839,0.0,0.0,0.0,0.0,0.665886303312
1643997082.2,pass_through,1.41753900051,0.0,0.0,0.0,0.0,0.627838290051,1.41753900051,0.0,0.0,0.0,0.0,0.627838290051
1643997082.28,pass_through,1.66403341293,0.0,0.0,0.0,0.0,0.669482281334,1.66403341293,0.0,0.0,0.0,0.0,0.669482281334
1643997082.34,pass_through,1.69238482312,0.0,0.0,0.0,0.0,0.645505572871,1.69238482312,0.0,0.0,0.0,0.0,0.645505572871
1643997082.46,pass_through,1.65313252541,0.0,0.0,0.0,0.0,0.655634347012,1.65313252541,0.0,0.0,0.0,0.0,0.655634347012
1643997082.51,pass_through,1.62494986741,0.0,0.0,0.0,0.0,0.567946380565,1.62494986741,0.0,0.0,0.0,0.0,0.567946380565
1643997082.57,pass_through,1.58271715062,0.0,0.0,0.0,0.0,0.58826421424,1.58271715062,0.0,0.0,0.0,0.0,0.58826421424
1643997082.66,pass_through,1.55487942731,0.0,0.0,0.0,0.0,0.501994333644,1.55487942731,0.0,0.0,0.0,0.0,0.501994333644
1643997082.73,pass_through,1.51368927474,0.0,0.0,0.0,0.0,0.483287898616,1.51368927474,0.0,0.0,0.0,0.0,0.483287898616
1643997082.81,pass_through,1.48673784292,0.0,0.0,0.0,0.0,0.476656455617,1.48673784292,0.0,0.0,0.0,0.0,0.476656455617
1643997082.88,pass_through,1.446032413,0.0,0.0,0.0,0.0,0.439203077116,1.446032413,0.0,0.0,0.0,0.0,0.439203077116
1643997083.02,pass_through,1.42009960109,0.0,0.0,0.0,0.0,0.504092313741,1.42009960109,0.0,0.0,0.0,0.0,0.504092313741
1643997083.07,pass_through,1.38060087294,0.0,0.0,0.0,0.0,0.445616690611,1.38060087294,0.0,0.0,0.0,0.0,0.445616690611
1643997083.14,pass_through,1.35464184788,0.0,0.0,0.0,0.0,0.386363556009,1.35464184788,0.0,0.0,0.0,0.0,0.386363556009
1643997083.21,pass_through,1.31618748134,0.0,0.0,0.0,0.0,0.427337276183,1.31618748134,0.0,0.0,0.0,0.0,0.427337276183
1643997083.31,pass_through,1.29127633882,0.0,0.0,0.0,0.0,0.33279072611,1.29127633882,0.0,0.0,0.0,0.0,0.33279072611
1643997083.35,pass_through,1.25425261179,0.0,0.0,0.0,0.0,0.321587060125,1.25425261179,0.0,0.0,0.0,0.0,0.321587060125
1643997083.43,pass_through,1.22953145677,0.0,0.0,0.0,0.0,0.3633963999,1.22953145677,0.0,0.0,0.0,0.0,0.3633963999
1643997083.56,pass_through,1.19374002642,0.0,0.0,0.0,0.0,0.286899872516,1.19374002642,0.0,0.0,0.0,0.0,0.286899872516
1643997083.59,pass_through,1.17058995271,0.0,0.0,0.0,0.0,0.206336849614,1.17058995271,0.0,0.0,0.0,0.0,0.206336849614
1643997083.66,pass_through,1.13676944168,0.0,0.0,0.0,0.0,0.114721858188,1.13676944168,0.0,0.0,0.0,0.0,0.114721858188
1643997083.73,pass_through,1.11589448814,0.0,0.0,0.0,0.0,0.0189092394553,1.11589448814,0.0,0.0,0.0,0.0,0.0189092394553
1643997083.83,pass_through,1.08699049967,0.0,0.0,0.0,0.0,-0.177737047798,1.08699049967,0.0,0.0,0.0,0.0,-0.177737047798
1643997083.9,pass_through,1.06943030261,0.0,0.0,0.0,0.0,-0.355960583216,1.06943030261,0.0,0.0,0.0,0.0,-0.355960583216
1643997083.97,pass_through,1.04588428883,0.0,0.0,0.0,0.0,-0.56133126193,1.04588428883,0.0,0.0,0.0,0.0,-0.56133126193
1643997084.06,pass_through,1.03247051918,0.0,0.0,0.0,0.0,-0.762166310298,1.03247051918,0.0,0.0,0.0,0.0,-0.762166310298
1643997084.13,pass_through,1.01525337764,0.0,0.0,0.0,0.0,-1.04182714538,1.01525337764,0.0,0.0,0.0,0.0,-1.04182714538
