time: seconds_since_epoche, state (zero_velocity/pass_through/capping), command.linear.x, command.linear.y, command.linear.z, command.angular.x, command.angular.y, command.angular.z, msg.linear.x, msg.linear.y, msg.linear.z, msg.angular.x, msg.angular.y, msg.angular.z

1644000111.73,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644000111.91,zero_velocity,0.0,0.0,0.0,0.0,0.0,-1.01003190968,0.0,0.0,0.0,0.0,0.0,-1.01003190968
1644000112.0,zero_velocity,0.0,0.0,0.0,0.0,0.0,-1.09709361941,0.0,0.0,0.0,0.0,0.0,-1.09709361941
1644000112.08,pass_through,0.504299107008,0.0,0.0,0.0,0.0,-1.57,0.504299107008,0.0,0.0,0.0,0.0,-1.57
1644000112.15,pass_through,0.504541491624,0.0,0.0,0.0,0.0,-1.50727915187,0.504541491624,0.0,0.0,0.0,0.0,-1.50727915187
1644000112.22,pass_through,0.910597354174,0.0,0.0,0.0,0.0,-1.57,0.910597354174,0.0,0.0,0.0,0.0,-1.57
1644000112.31,pass_through,1.03309619427,0.0,0.0,0.0,0.0,-1.57,1.03309619427,0.0,0.0,0.0,0.0,-1.57
1644000112.47,pass_through,1.12814007998,0.0,0.0,0.0,0.0,-1.57,1.12814007998,0.0,0.0,0.0,0.0,-1.57
1644000112.5,pass_through,1.10567448139,0.0,0.0,0.0,0.0,-1.57,1.10567448139,0.0,0.0,0.0,0.0,-1.57
1644000112.55,pass_through,1.15672562122,0.0,0.0,0.0,0.0,-1.57,1.15672562122,0.0,0.0,0.0,0.0,-1.57
1644000112.64,pass_through,1.00263895988,0.0,0.0,0.0,0.0,-1.57,1.00263895988,0.0,0.0,0.0,0.0,-1.57
1644000112.71,pass_through,1.25249669552,0.0,0.0,0.0,0.0,-1.57,1.25249669552,0.0,0.0,0.0,0.0,-1.57
1644000112.78,pass_through,1.17227277756,0.0,0.0,0.0,0.0,-1.57,1.17227277756,0.0,0.0,0.0,0.0,-1.57
1644000112.87,pass_through,1.32378802299,0.0,0.0,0.0,0.0,-1.57,1.32378802299,0.0,0.0,0.0,0.0,-1.57
1644000113.0,pass_through,1.69516539574,0.0,0.0,0.0,0.0,-1.57,1.69516539574,0.0,0.0,0.0,0.0,-1.57
1644000113.01,pass_through,1.75046253204,0.0,0.0,0.0,0.0,-1.57,1.75046253204,0.0,0.0,0.0,0.0,-1.57
1644000113.09,pass_through,1.82853388786,0.0,0.0,0.0,0.0,-1.57,1.82853388786,0.0,0.0,0.0,0.0,-1.57
1644000113.17,pass_through,2.0,0.0,0.0,0.0,0.0,-1.57,2.0,0.0,0.0,0.0,0.0,-1.57
1644000113.23,pass_through,2.0,0.0,0.0,0.0,0.0,-1.57,2.0,0.0,0.0,0.0,0.0,-1.57
1644000113.32,pass_through,2.0,0.0,0.0,0.0,0.0,-1.57,2.0,0.0,0.0,0.0,0.0,-1.57
1644000113.39,pass_through,2.0,0.0,0.0,0.0,0.0,-1.53898096135,2.0,0.0,0.0,0.0,0.0,-1.53898096135
1644000113.53,pass_through,2.0,0.0,0.0,0.0,0.0,-1.49333888305,2.0,0.0,0.0,0.0,0.0,-1.49333888305
1644000113.58,pass_through,2.0,0.0,0.0,0.0,0.0,-1.41035017315,2.0,0.0,0.0,0.0,0.0,-1.41035017315
1644000113.64,pass_through,2.0,0.0,0.0,0.0,0.0,-1.34826590387,2.0,0.0,0.0,0.0,0.0,-1.34826590387
1644000113.71,pass_through,2.0,0.0,0.0,0.0,0.0,-1.26856523664,2.0,0.0,0.0,0.0,0.0,-1.26856523664
1644000113.79,pass_through,2.0,0.0,0.0,0.0,0.0,-1.19576799192,2.0,0.0,0.0,0.0,0.0,-1.19576799192
1644000113.84,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644000121.57,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644000129.37,zero_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644000129.41,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000129.44,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000129.52,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000129.62,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000129.7,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000129.78,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000129.9,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000129.91,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000130.0,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000130.08,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000130.14,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000130.22,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000130.29,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000130.38,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000130.48,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000130.53,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000130.62,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000130.69,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000130.76,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000130.82,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000130.9,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000130.98,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000131.08,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000131.14,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1644000131.22,zero_velocity,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.57
